pays,code_pays,annee,produit,code_produit,dispo_int,animal_food,semences,pertes,transfo,nourriture,other_uses
Kazakhstan,108,2013,Vin,2655,44000000.0,0.0,0.0,0.0,0.0,44000000.0,0.0
Kazakhstan,108,2013,Biere,2656,508000000.0,0.0,0.0,0.0,0.0,508000000.0,0.0
Kazakhstan,108,2013,Boissons Fermentes,2657,2000000.0,0.0,0.0,0.0,0.0,2000000.0,0.0
Kazakhstan,108,2013,Boissons Alcooliques,2658,105000000.0,0.0,0.0,0.0,0.0,105000000.0,0.0
Kazakhstan,108,2013,"Alcool, non Comestible",2659,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0
Kazakhstan,108,2013,Aliments pour enfants,2680,5000000.0,0.0,0.0,0.0,0.0,5000000.0,0.0
Kazakhstan,108,2013,Viande de Bovins,2731,415000000.0,9000000.0,0.0,18000000.0,0.0,384000000.0,4000000.0
Kazakhstan,108,2013,Viande d'Ovins/Caprins,2732,157000000.0,0.0,0.0,0.0,0.0,157000000.0,0.0
Kazakhstan,108,2013,Viande de Suides,2733,170000000.0,0.0,0.0,0.0,0.0,170000000.0,0.0
Kazakhstan,108,2013,Viande de Volailles,2734,304000000.0,0.0,0.0,0.0,0.0,302000000.0,2000000.0
Kazakhstan,108,2013,"Viande, Autre",2735,101000000.0,0.0,0.0,0.0,0.0,101000000.0,0.0
Kazakhstan,108,2013,Abats Comestible,2736,97000000.0,0.0,0.0,4000000.0,0.0,85000000.0,8000000.0
Kazakhstan,108,2013,Graisses Animales Crue,2737,57000000.0,0.0,0.0,0.0,0.0,23000000.0,34000000.0
Kazakhstan,108,2013,"Beurre, Ghee",2740,23000000.0,0.0,0.0,0.0,0.0,23000000.0,0.0
Kazakhstan,108,2013,Creme,2743,16000000.0,0.0,0.0,0.0,0.0,16000000.0,0.0
Kazakhstan,108,2013,Oeufs,2744,224000000.0,53000000.0,6000000.0,28000000.0,0.0,136000000.0,0.0
Kazakhstan,108,2013,Miel,2745,2000000.0,0.0,0.0,0.0,0.0,2000000.0,0.0
Kazakhstan,108,2013,Poissons Eau Douce,2761,29000000.0,0.0,0.0,0.0,0.0,29000000.0,0.0
Kazakhstan,108,2013,Perciform,2762,9000000.0,0.0,0.0,0.0,0.0,9000000.0,0.0
Kazakhstan,108,2013,Poissons Pelagiques,2763,43000000.0,3000000.0,0.0,0.0,0.0,40000000.0,0.0
Kazakhstan,108,2013,"Poissons Marins, Autres",2764,8000000.0,0.0,0.0,0.0,0.0,8000000.0,0.0
Kazakhstan,108,2013,Crustaces,2765,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
Kazakhstan,108,2013,Cephalopodes,2766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,108,2013,"Mollusques, Autres",2767,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
Kazakhstan,108,2013,Animaux Aquatiques Autre,2769,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,108,2013,Plantes Aquatiques,2775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,108,2013,Huiles de Poissons,2781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,108,2013,Huiles de Foie de Poisso,2782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,108,2013,Riz (Eq Blanchi),2805,193000000.0,1000000.0,8000000.0,23000000.0,0.0,120000000.0,40000000.0
Kazakhstan,108,2013,Lait - Excl Beurre,2848,5493000000.0,722000000.0,0.0,30000000.0,0.0,4737000000.0,4000000.0
Kazakhstan,108,2013,Miscellanees,2899,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamaique,109,2013,Ble,2511,201000000.0,0.0,0.0,4000000.0,0.0,197000000.0,0.0
Jamaique,109,2013,Orge,2513,9000000.0,0.0,0.0,0.0,9000000.0,1000000.0,0.0
Jamaique,109,2013,Mais,2514,186000000.0,156000000.0,0.0,9000000.0,0.0,20000000.0,1000000.0
Jamaique,109,2013,Seigle,2515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamaique,109,2013,Avoine,2516,5000000.0,0.0,0.0,0.0,0.0,5000000.0,0.0
Jamaique,109,2013,Millet,2517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamaique,109,2013,Sorgho,2518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamaique,109,2013,"Cereales, Autres",2520,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
Jamaique,109,2013,Pommes de Terre,2531,36000000.0,0.0,1000000.0,3000000.0,0.0,32000000.0,0.0
Jamaique,109,2013,Manioc,2532,17000000.0,9000000.0,0.0,0.0,0.0,6000000.0,3000000.0
Jamaique,109,2013,Patates douces,2533,43000000.0,0.0,0.0,7000000.0,0.0,36000000.0,0.0
Jamaique,109,2013,Racines nda,2534,-24000000.0,0.0,0.0,1000000.0,0.0,23000000.0,0.0
Jamaique,109,2013,Ignames,2535,131000000.0,0.0,0.0,11000000.0,0.0,120000000.0,0.0
Jamaique,109,2013,"Sucre, canne",2536,1403000000.0,0.0,0.0,0.0,1403000000.0,0.0,0.0
Jamaique,109,2013,Sucre Eq Brut,2542,124000000.0,0.0,0.0,0.0,0.0,124000000.0,0.0
Jamaique,109,2013,Edulcorants Autres,2543,12000000.0,0.0,0.0,0.0,0.0,12000000.0,0.0
Jamaique,109,2013,Haricots,2546,6000000.0,0.0,0.0,0.0,0.0,6000000.0,0.0
Jamaique,109,2013,Pois,2547,2000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
Jamaique,109,2013,Legumineuses Autres,2549,2000000.0,0.0,0.0,0.0,0.0,2000000.0,0.0
Jamaique,109,2013,Noix,2551,1000000.0,0.0,0.0,0.0,0.0,2000000.0,0.0
Jamaique,109,2013,Soja,2555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamaique,109,2013,Arachides Decortiquees,2556,3000000.0,0.0,0.0,0.0,0.0,3000000.0,0.0
Jamaique,109,2013,Graines de tournesol,2557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamaique,109,2013,Graines Colza/Moutarde,2558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamaique,109,2013,Graines de coton,2559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamaique,109,2013,Coco (Incl Coprah),2560,310000000.0,0.0,0.0,0.0,106000000.0,35000000.0,169000000.0
Jamaique,109,2013,Sesame,2561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamaique,109,2013,Olives,2563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamaique,109,2013,"Plantes Oleiferes, Autre",2570,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamaique,109,2013,Huile de Soja,2571,26000000.0,0.0,0.0,0.0,0.0,16000000.0,10000000.0
Jamaique,109,2013,Huile d'Arachide,2572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamaique,109,2013,Huile de Tournesol,2573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamaique,109,2013,Huile de Colza&Moutarde,2574,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamaique,109,2013,Huile Graines de Coton,2575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
